State,Quarter,Year,Data
WV,2,1999,153.89
WV,3,1999,154.15
WV,4,1999,152.98
WV,1,2000,154.28
WV,2,2000,155.62
WV,3,2000,156.95
WV,4,2000,158.42
WV,1,2001,163.14
WV,2,2001,164.67
WV,3,2001,165.08
WV,4,2001,167.31
WV,1,2002,168.42
WV,2,2002,169.57
WV,3,2002,171.88
WV,4,2002,174.14
WV,1,2003,174.77
WV,2,2003,177.05
WV,3,2003,178.81
WV,4,2003,180.46
WV,1,2004,182.97
WV,2,2004,186.34
WV,3,2004,189.63
WV,4,2004,193.74
WV,1,2005,197.03
WV,2,2005,203.75
WV,3,2005,209.79
WV,4,2005,213.73
WV,1,2006,218.59
WV,2,2006,217.79
WV,3,2006,222.58
WV,4,2006,223.96
WV,1,2007,227.19
WV,2,2007,226.75
WV,3,2007,229.09
WV,4,2007,230.41
WV,1,2008,232.76
WV,2,2008,234.43
WV,3,2008,229.52
WV,4,2008,229.35
WY,1,1975,49.32
WY,2,1975,48.63
WY,3,1975,50.1
WY,4,1975,52.64
WY,1,1976,54.82
WY,2,1976,56.05
WY,3,1976,59.3
WY,4,1976,62.17
WY,1,1977,63.47
WY,2,1977,65.43
WY,3,1977,67.62
WY,4,1977,71.78
WY,1,1978,74.04
WY,2,1978,77.34
WY,3,1978,79.41
WY,4,1978,82.44
WY,1,1979,87.69
WY,2,1979,94.04
WY,3,1979,97.08
WY,4,1979,96.97
WY,1,1980,100
WY,2,1980,99.18
WY,3,1980,101.17
WY,4,1980,93.92
WY,1,1981,109.58
WY,2,1981,110.71
WY,3,1981,111.88
WY,4,1981,108.89
WY,1,1982,112.21
WY,2,1982,109.95
WY,3,1982,110.62
WY,4,1982,113.62
WY,1,1983,111.92
WY,2,1983,107.54
WY,3,1983,104.99
WY,4,1983,100.96
WY,1,1984,101.94
WY,2,1984,96.61
WY,3,1984,99.82
WY,4,1984,97.23
WY,1,1985,97.73
WY,2,1985,96.56
WY,3,1985,94.94
WY,4,1985,95.21
WY,1,1986,98.02
WY,2,1986,99.03
WY,3,1986,95.58
WY,4,1986,91.85
WY,1,1987,93.89
WY,2,1987,89.26
WY,3,1987,84.3
WY,4,1987,81.42
WY,1,1988,82.09
WY,2,1988,77.65
WY,3,1988,82.84
WY,4,1988,82.64
WY,1,1989,78.65
WY,2,1989,85.4
WY,3,1989,84.58
WY,4,1989,85.07
WY,1,1990,89.68
WY,2,1990,86.67
WY,3,1990,92.26
WY,4,1990,90.9
WY,1,1991,90.42
WY,2,1991,94.51
WY,3,1991,96.41
WY,4,1991,97.15
WY,1,1992,98.04
WY,2,1992,99.53
WY,3,1992,101.57
WY,4,1992,103.42
WY,1,1993,103.89
WY,2,1993,106.7
WY,3,1993,109.25
WY,4,1993,111.91
WY,1,1994,114.47
WY,2,1994,117.39
WY,3,1994,121.21
WY,4,1994,121.9
WY,1,1995,124.38
WY,2,1995,127.08
WY,3,1995,128.45
WY,4,1995,131.29
WY,1,1996,133.23
WY,2,1996,133.7
WY,3,1996,135.13
WY,4,1996,135.27
WY,1,1997,136.56
WY,2,1997,137.82
WY,3,1997,138.59
WY,4,1997,140.9
WY,1,1998,143.36
WY,2,1998,142.98
WY,3,1998,143.6
WY,4,1998,143.96
WY,1,1999,144.65
WY,2,1999,147.61
WY,3,1999,147.8
WY,4,1999,148.31
WY,1,2000,150.72
WY,2,2000,151.68
WY,3,2000,152.91
WY,4,2000,156.51
WY,1,2001,157.53
WY,2,2001,160.84
WY,3,2001,163.29
WY,4,2001,165.1
WY,1,2002,168.51
WY,2,2002,170.86
WY,3,2002,174.03
WY,4,2002,175.7
WY,1,2003,177.47
WY,2,2003,181.89
WY,3,2003,184.24
WY,4,2003,187.48
WY,1,2004,191.43
WY,2,2004,196.28
WY,3,2004,204.18
WY,4,2004,208.18
WY,1,2005,212.86
WY,2,2005,218.92
WY,3,2005,227.63
WY,4,2005,234.3
WY,1,2006,241.24
WY,2,2006,248.74
WY,3,2006,257.76
WY,4,2006,265.83
WY,1,2007,271.59
WY,2,2007,279.42
WY,3,2007,284.92
WY,4,2007,286.53
WY,1,2008,288.35
WY,2,2008,291.83
WY,3,2008,289.64
WY,4,2008,291.32
